request_id,file_id,elapsed_time
0,193,0.14555692672729492
1,306,0.13617491722106934
2,197,0.1324777603149414
3,256,0.13234448432922363
4,105,0.13645315170288086
5,156,0.13565635681152344
6,363,0.13386130332946777
7,319,0.13577866554260254
8,239,0.13590788841247559
9,224,0.14308500289916992
10,247,0.15312671661376953
11,356,0.13191843032836914
12,275,0.13899517059326172
13,208,0.1423349380493164
14,248,0.1323232650756836
15,226,0.13545775413513184
16,273,0.13275599479675293
17,254,0.13109445571899414
18,290,0.1300816535949707
19,225,0.13910126686096191
20,239,0.08298182487487793
21,349,0.1370692253112793
22,289,0.12545514106750488
23,254,0.07853364944458008
24,187,0.14252591133117676
25,199,0.14058399200439453
26,155,0.13231968879699707
27,293,0.1528325080871582
28,265,0.13286805152893066
29,255,0.13686680793762207
30,309,0.12730813026428223
31,218,0.13912010192871094
32,177,0.13159775733947754
33,194,0.13652729988098145
34,228,0.1387314796447754
35,259,0.1377696990966797
36,219,0.14063000679016113
37,254,0.07670712471008301
38,172,0.13721895217895508
39,196,0.1353745460510254
40,277,0.13425636291503906
41,179,0.13486170768737793
42,170,0.15058541297912598
43,130,0.13431167602539062
44,190,0.13055896759033203
45,174,0.1345381736755371
46,259,0.0792989730834961
47,273,0.08143377304077148
48,232,0.12730789184570312
49,193,0.07994627952575684
50,175,0.1384105682373047
51,280,0.1395397186279297
52,265,0.0795280933380127
53,198,0.13782000541687012
54,220,0.13119888305664062
55,196,0.07801246643066406
56,120,0.13651251792907715
57,139,0.13804054260253906
58,247,0.08030557632446289
59,389,0.13066387176513672
60,357,0.13511943817138672
61,272,0.1312263011932373
62,162,0.13468408584594727
63,318,0.14756369590759277
64,232,0.08286499977111816
65,268,0.13797402381896973
66,365,0.13626408576965332
67,212,0.14029264450073242
68,281,0.13740921020507812
69,188,0.13951826095581055
70,248,0.08168148994445801
71,273,0.07970786094665527
72,171,0.13258814811706543
73,375,0.13723993301391602
74,307,0.136887788772583
75,273,0.08036684989929199
76,276,0.139373779296875
77,240,0.14435863494873047
78,258,0.13275432586669922
79,236,0.14038300514221191
80,214,0.13832354545593262
81,367,0.12274408340454102
82,286,0.15126633644104004
83,162,0.13690733909606934
84,161,0.142120361328125
85,255,0.08205509185791016
86,296,0.14038896560668945
87,196,0.07727241516113281
88,313,0.13553619384765625
89,224,0.07918334007263184
90,267,0.13303065299987793
91,315,0.1362311840057373
92,350,0.1385490894317627
93,270,0.1415855884552002
94,342,0.14056873321533203
95,348,0.13592100143432617
96,200,0.14335131645202637
97,229,0.14419341087341309
98,415,0.1450507640838623
99,227,0.13716697692871094
100,267,0.16164922714233398
101,195,0.1312870979309082
102,375,0.13283324241638184
103,198,0.08016753196716309
104,239,0.07898330688476562
105,268,0.13766813278198242
106,291,0.13335490226745605
107,139,0.0802602767944336
108,270,0.14088010787963867
109,308,0.13388490676879883
110,191,0.14102983474731445
111,249,0.13257336616516113
112,287,0.13817906379699707
113,136,0.1362295150756836
114,233,0.1398458480834961
115,240,0.13923931121826172
116,232,0.08186578750610352
117,324,0.14164257049560547
118,240,0.1402127742767334
119,412,0.15995454788208008
120,192,0.128129243850708
121,259,0.07790422439575195
122,208,0.08278083801269531
123,322,0.13912391662597656
124,296,0.13881945610046387
125,270,0.13747191429138184
126,345,0.1454298496246338
127,221,0.13733172416687012
128,197,0.08275866508483887
129,341,0.13851451873779297
130,388,0.14036226272583008
131,187,0.08070898056030273
132,354,0.14001846313476562
133,223,0.1372678279876709
134,278,0.14569640159606934
135,307,0.14597558975219727
136,279,0.13626837730407715
137,412,0.13745498657226562
138,252,0.15270280838012695
139,81,0.13798904418945312
140,233,0.13422036170959473
141,276,0.1332857608795166
142,321,0.13825464248657227
143,398,0.12752985954284668
144,152,0.13654112815856934
145,268,0.1328873634338379
146,246,0.13280916213989258
147,227,0.13022518157958984
148,288,0.13660073280334473
149,296,0.13667631149291992
150,215,0.13811707496643066
151,291,0.13135695457458496
152,224,0.07954525947570801
153,274,0.13454294204711914
154,175,0.0787973403930664
155,243,0.15531468391418457
156,281,0.13795852661132812
157,158,0.13510823249816895
158,174,0.08070254325866699
159,213,0.14178919792175293
160,295,0.13892483711242676
161,248,0.08300256729125977
162,260,0.13933515548706055
163,380,0.140883207321167
164,161,0.13852357864379883
165,226,0.0784451961517334
166,361,0.14075660705566406
167,293,0.07829499244689941
168,327,0.1391429901123047
169,270,0.13426709175109863
170,199,0.08369898796081543
171,213,0.1344280242919922
172,185,0.13829779624938965
173,268,0.13709068298339844
174,188,0.15570497512817383
175,322,0.14170050621032715
176,225,0.07791519165039062
177,296,0.1408390998840332
178,203,0.14287090301513672
179,292,0.142197847366333
180,164,0.13382530212402344
181,84,0.1234292984008789
182,209,0.13721013069152832
183,173,0.13013601303100586
184,336,0.12654709815979004
185,222,0.13082551956176758
186,241,0.13474535942077637
187,228,0.07917261123657227
188,189,0.13209772109985352
189,338,0.13319635391235352
190,334,0.1295185089111328
191,247,0.07741427421569824
192,220,0.08006811141967773
193,265,0.07698965072631836
194,299,0.1354076862335205
195,159,0.15015101432800293
196,227,0.13034272193908691
197,195,0.13272833824157715
198,267,0.14506745338439941
199,278,0.13592934608459473
200,303,0.1304166316986084
201,312,0.13473081588745117
202,294,0.13236260414123535
203,289,0.08058357238769531
204,285,0.14023923873901367
205,184,0.13530588150024414
206,300,0.1351947784423828
207,282,0.13628339767456055
208,238,0.12781095504760742
209,286,0.13720226287841797
210,321,0.13785815238952637
211,206,0.13895106315612793
212,261,0.1535170078277588
213,104,0.13629841804504395
214,307,0.13689470291137695
215,117,0.1286611557006836
216,332,0.13580846786499023
217,284,0.13446855545043945
218,277,0.07655715942382812
219,248,0.08130455017089844
220,176,0.13646507263183594
221,257,0.13896393775939941
222,264,0.13899469375610352
223,238,0.1324446201324463
224,127,0.13819527626037598
225,200,0.13820385932922363
226,311,0.1378617286682129
227,280,0.07640814781188965
228,268,0.13854265213012695
229,237,0.140364408493042
230,248,0.07998824119567871
231,326,0.14879465103149414
232,331,0.13508820533752441
233,308,0.12914776802062988
234,229,0.13609695434570312
235,232,0.07701420783996582
236,58,0.13194656372070312
237,245,0.13702082633972168
238,344,0.13608813285827637
239,183,0.13964271545410156
240,287,0.13638043403625488
241,274,0.13143682479858398
242,263,0.1277766227722168
243,342,0.13874292373657227
244,175,0.07845950126647949
245,292,0.1388382911682129
246,257,0.13827228546142578
247,232,0.07981228828430176
248,198,0.08012890815734863
249,322,0.13862180709838867
250,404,0.14056754112243652
251,220,0.09915757179260254
252,274,0.13298535346984863
253,290,0.08000874519348145
254,154,0.13474631309509277
255,245,0.1390380859375
256,448,0.13470959663391113
257,238,0.13701891899108887
258,185,0.1427774429321289
259,232,0.08428359031677246
260,337,0.14065265655517578
261,283,0.13582253456115723
262,262,0.136491060256958
263,233,0.1362287998199463
264,323,0.13637065887451172
265,222,0.13916373252868652
266,241,0.14017438888549805
267,211,0.13706231117248535
268,257,0.13934040069580078
269,166,0.142242431640625
270,235,0.15119028091430664
271,198,0.0773775577545166
272,136,0.13978171348571777
273,277,0.08172178268432617
274,235,0.13733530044555664
275,373,0.13777780532836914
276,226,0.0847477912902832
277,192,0.13448119163513184
278,260,0.143157958984375
279,208,0.07958102226257324
280,224,0.07979512214660645
281,303,0.13348126411437988
282,240,0.14209485054016113
283,248,0.07932710647583008
284,232,0.08026528358459473
285,150,0.1369764804840088
286,102,0.1427607536315918
287,310,0.14071106910705566
288,256,0.07866525650024414
289,351,0.13111543655395508
290,192,0.1345052719116211
291,224,0.07998085021972656
292,371,0.14155173301696777
293,224,0.07981204986572266
294,280,0.0791618824005127
295,304,0.1564159393310547
296,236,0.1350109577178955
297,301,0.13575530052185059
298,224,0.07847332954406738
299,184,0.13225102424621582
300,293,0.08031678199768066
301,250,0.13309860229492188
302,290,0.08071088790893555
303,213,0.13777756690979004
304,294,0.13352632522583008
305,186,0.13042974472045898
306,176,0.13631939888000488
307,374,0.13591933250427246
308,179,0.0771491527557373
309,208,0.08130025863647461
310,331,0.1384122371673584
311,225,0.0808713436126709
312,314,0.13509893417358398
313,206,0.13823795318603516
314,350,0.1405012607574463
315,140,0.13319158554077148
316,169,0.15459966659545898
317,150,0.13751792907714844
318,219,0.0814056396484375
319,270,0.13859176635742188
320,261,0.14008235931396484
321,310,0.14154672622680664
322,163,0.13641834259033203
323,256,0.0788581371307373
324,213,0.137556791305542
325,229,0.13762974739074707
326,246,0.13571953773498535
327,197,0.08089852333068848
328,183,0.1393280029296875
329,235,0.1361987590789795
330,238,0.12910771369934082
331,252,0.1354973316192627
332,252,0.13298606872558594
333,269,0.13557648658752441
334,197,0.08061337471008301
335,162,0.15628862380981445
336,246,0.13306331634521484
337,297,0.13826417922973633
338,225,0.07944583892822266
339,255,0.08518624305725098
340,313,0.14793658256530762
341,145,0.14734196662902832
342,250,0.13113737106323242
343,232,0.0795135498046875
344,400,0.1229860782623291
345,321,0.13229131698608398
346,214,0.1344447135925293
347,290,0.07840156555175781
348,328,0.13335275650024414
349,228,0.07743573188781738
350,248,0.08043241500854492
351,212,0.13739418983459473
352,196,0.07939267158508301
353,295,0.14047813415527344
354,371,0.13718247413635254
355,318,0.13386106491088867
356,235,0.13601899147033691
357,309,0.07860684394836426
358,317,0.1553642749786377
359,277,0.07780337333679199
360,236,0.1369180679321289
361,188,0.1369459629058838
362,85,0.13711762428283691
363,292,0.13913369178771973
364,285,0.13470220565795898
365,242,0.13420438766479492
366,371,0.13350200653076172
367,265,0.07727766036987305
